B06XFRBM26	5	Ecran	5.7 pouces		
B06XFRBM26	6	Connexions	WiFi  4G		
B06XFRBM26	7	Résolution de l'appareil photo	13 Mégapixels		
B06XFRBM26	8	Fonctions	caméra frontale		
B06XFRBM26	9	Appareils compatibles	MicroSD (TransFlash)		
B06XFRBM26	10	Type de batterie	Lithium-ion		
B06XFRBM26	11				
B06XFRBM26	12	Moyenne des commentaires client	Numéro du modèle de l'article		
B06XFRBM26	13	LGH870.ADECBK	ASIN		
B06XFRBM26	14	B06XFRBM26	Classement des meilleures ventes d'Amazon		
B06XFRBM26	15	94 en High-Tech (	)		
B06XFRBM26	16		Date de mise en ligne sur Amazon.fr		
B06XFRBM26	17	7 mars 2017			
B075LXNK24	1	Marque	Apple		
B075LXNK24	2	Couleur	Gris sidéral		
B075LXNK24	3	Type de produit	monobloc_tout_tactile		
B075LXNK24	4	Système d'exploitation	ios		
B075LXNK24	5	Ecran	5.8 pouces		
B075LXNK24	6	Connexions	Bluetooth  4G		
B075LXNK24	7	Distance focale	male/male		
B075LXNK24	8	Résolution de l'appareil photo	12 Mégapixels		
B075LXNK24	9	Fonctions	wifi		
B075LXNK24	10	Type de batterie	Lithium-ion		
B075LXNK24	11				
B075LXNK24	12	Moyenne des commentaires client	Numéro du modèle de l'article		
B075LXNK24	13	MQAC2ZD/A	ASIN		
B075LXNK24	14	B075LXNK24	Classement des meilleures ventes d'Amazon		
B075LXNK24	15	578 en High-Tech (	)		
B075LXNK24	16		Date de mise en ligne sur Amazon.fr		
B075LXNK24	17	14 septembre 2017			
B0787CK1YZ	1	Marque	Honor		
B0787CK1YZ	2	Couleur	Noir		
B0787CK1YZ	3	Type de produit	Touchscreen-Handy		
B0787CK1YZ	4	Système d'exploitation	android		
B0787CK1YZ	5	Ecran	5.99 pouces		
B0787CK1YZ	6	Connexions	Bluetooth; Wifi  4G		
B0787CK1YZ	7	Résolution de l'appareil photo	20 Mégapixels		
B0787CK1YZ	8	Mémoire	1 port SD		
B0787CK1YZ	9	Fonctions	internet		
B0787CK1YZ	10	Type de batterie	Lithium-ion		
B0787CK1YZ	11	Garantie constructeur	Garantie 2 ans		
B0787CK1YZ	12				
B0787CK1YZ	13	Moyenne des commentaires client	Numéro du modèle de l'article		
B0787CK1YZ	14	51092CPY	ASIN		
B0787CK1YZ	15	B0787CK1YZ	Classement des meilleures ventes d'Amazon		
B0787CK1YZ	16	634 en High-Tech (	)		
B0787CK1YZ	17		Date de mise en ligne sur Amazon.fr		
B0787CK1YZ	18	12 décembre 2017			
B071KCGJR8	1	Marque	Honor		
B071KCGJR8	2	Type de produit	Touchscreen-Handy		
B071KCGJR8	3	Système d'exploitation	android		
B071KCGJR8	4	Ecran	5.2 pouces		
B071KCGJR8	5	Connexions	Bluetooth; Wifi; USB-C  4G		
B071KCGJR8	6	Résolution de l'appareil photo	12 Mégapixels		
B071KCGJR8	7	Mémoire	1 port SD		
B071KCGJR8	8	Fonctions	GPS		
B071KCGJR8	9	Appareils compatibles	MicroSD (TransFlash)		
B071KCGJR8	10	Type de batterie	Lithium-polymère		
B071KCGJR8	11	Garantie constructeur	Garantie 2 ans		
B071KCGJR8	12				
B071KCGJR8	13	Moyenne des commentaires client	Numéro du modèle de l'article		
B071KCGJR8	14	51091SNW	ASIN		
B071KCGJR8	15	B071KCGJR8	Classement des meilleures ventes d'Amazon		
B071KCGJR8	16	4.314 en High-Tech (	)		
B071KCGJR8	17		Date de mise en ligne sur Amazon.fr		
B071KCGJR8	18	28 juin 2017			
B06XVXWNY8	1	Marque	Samsung		
B06XVXWNY8	2	Couleur	Argent		
B06XVXWNY8	3	Type de produit	Touchscreen-Handy		
B06XVXWNY8	4	Système d'exploitation	Android		
B06XVXWNY8	5	Ecran	5.8 pouces		
B06XVXWNY8	6	Connexions	USB;WiFi  4G		
B06XVXWNY8	7	Distance focale	male/male		
B06XVXWNY8	8	Résolution de l'appareil photo	16 Mégapixels		
B06XVXWNY8	9	Mémoire	1 port SD		
B06XVXWNY8	10	Fonctions	Compatible 4G+, Appareil photo Dual Pixel 12 Mpxls + 8 Mpxls en frontal, 64Go de stockage + Port microSD, Ecouteurs AKG inclus		
B06XVXWNY8	11	Type de batterie	Lithium-ion		
B06XVXWNY8	12	Garantie constructeur	Garantie Fabricant: 2 ans		
B06XVXWNY8	13				
B06XVXWNY8	14	Moyenne des commentaires client	Numéro du modèle de l'article		
B06XVXWNY8	15	Galaxy S8	ASIN		
B06XVXWNY8	16	B06XVXWNY8	Classement des meilleures ventes d'Amazon		
B06XVXWNY8	17	1.193 en High-Tech (	)		
B06XVXWNY8	18		Date de mise en ligne sur Amazon.fr		
B06XVXWNY8	19	25 mars 2017			
B01BYD157S	1	Marque	Samsung		
B01BYD157S	2	Couleur	Noir		
B01BYD157S	3	Type de produit	monobloc tout tactile		
B01BYD157S	4	Système d'exploitation	Android		
B01BYD157S	5	Ecran	5.1 pouces		
B01BYD157S	6	Connexions	USB;WiFi  4G		
B01BYD157S	7	Résolution de l'appareil photo	12		
B01BYD157S	8	Mémoire	Lecteur de Carte Mémoire		
B01BYD157S	9	Fonctions	Android Marshmallow 6.0		
B01BYD157S	10	Appareils compatibles	Simple Nano-SIM		
B01BYD157S	11	Type de batterie	Lithium-ion		
B01BYD157S	12	Garantie constructeur	Garantie Constructeur : 2 ans		
B01BYD157S	13				
B01BYD157S	14	Moyenne des commentaires client	Numéro du modèle de l'article		
B01BYD157S	15	Galaxy S7	ASIN		
B01BYD157S	16	B01BYD157S	Classement des meilleures ventes d'Amazon		
B01BYD157S	17	263 en High-Tech (	)		
B01BYD157S	18		Date de mise en ligne sur Amazon.fr		
B01BYD157S	19	21 février 2016			
B078V4D5Z1	1	Marque	Samsung		
B078V4D5Z1	2	Couleur	Noir		
B078V4D5Z1	3	Type de produit	monobloc_tout_tactile		
B078V4D5Z1	4	Système d'exploitation	android		
B078V4D5Z1	5	Ecran	5.6 pouces		
