offre-78825808	1	Couleur	Noir		
offre-78825808	2	Résolution deuxième appareil photo	16		
offre-78825808	3	Dimensions (h x l x p)	148mm x 71mm x 7.4mm		
offre-78825808	4	Smartphone	Tactile		
offre-78825808	5	Bluetooth	4.2		
offre-78825808	6	Flash	Led		
offre-78825808	7	Taille Maximale pris en charge	256		
offre-78825808	8	Réseau internet	4G+		
offre-78825808	9	Gyroscope	Avec gyroscope		
offre-78825808	10	Pièces détachées	Non communiqué		
offre-78825808	11	Résolution du 2e appareil photo	16		
offre-78825808	12	Version de l'OS	8.0 Oréo		
offre-78825808	13	Débit d'Absorption Spécifique	0.75		
offre-78825808	14	Résolution de l'écran smartphone	Full Hd		
offre-78825808	15	Fréquence CPU	2.36		
offre-78825808	16	Fréquence processeur	2.36		
offre-78825808	17	Dimensions	148mm x 71mm x 7.4mm		
offre-78825808	18	Taille d'écran (pouces)	5.84		
offre-78825808	19	Spécifications appareil photo principal	Double capteur photo de 16MP + 2MP		
offre-78825808	20	Resolution de l'ecran	1080 x 2280		
offre-78825808	21	Ratio surface d'écran sur boitier (%)	80.5		
offre-78825808	22	Modèle de smartphone	P20 Lite		
offre-78825808	23	Mémoire intégrée (ROM)	64		
offre-78825808	24	NFC	Nfc		
offre-78825808	25	Poids	145		
offre-78825808	26	Système d'exploitation mobile	Android		
offre-78825808	27	Capacité de la mémoire vive	4		
offre-78825808	28	Résolution du capteur numérique en Mpx	16		
offre-78825808	29	Système d'exploitation	Android		
offre-78825808	30	Nombre de coeurs	8		
offre-78825808	31	Batterie	3000		
offre-78825808	32	Capture vidéo	Full HD 1080p		
offre-78825808	33	Nombre de cœurs du processeur	8		
offre-78825808	34	Mémoire intégrée (ROM)	64		
offre-78825808	35	Emplacement de Carte mémoire	Emplacement de Carte mémoire		
offre-78825808	36	Type de Flash	Led		
offre-78825808	37	Accéléromètre	Accéléromètre		
offre-78825808	38	Wi-Fi	Wi-Fi		
offre-78825808	39	Autofocus	Autofocus		
offre-78825808	40	Nombre de SIM	2		
offre-78825808	41	Type de carte SIM	NanoSim		
offre-78825808	42	Type du smartphone	Tactile		
offre-78825808	43	Résolution de l'appareil photo	16		
offre-78825808	44	Poids	145		
offre-78825808	45	Capacité de la batterie	3000		
offre-78825808	46	Mémoire vive installée	4		
offre-78825808	47	Gamme	P		
offre-80475912	1	Couleur	Argent		
offre-80475912	2	Taille Maximale pris en charge	256		
offre-80475912	3	Type de Flash	Led		
offre-80475912	4	NFC	Nfc		
offre-80475912	5	Résolution de l'appareil photo	12		
offre-80475912	6	Mémoire intégrée (ROM)	64		
offre-80475912	7	Dimensions (h x l x p)	148.9mm x 68.1mm x 8mm		
offre-80475912	8	Smartphone	Classique		
offre-80475912	9	Résolution deuxième appareil photo	8		
offre-80475912	10	Flash	Led		
offre-80475912	11	Réseau internet	4G+		
offre-80475912	12	Poids	152		
offre-80475912	13	Gyroscope	Avec gyroscope		
offre-80475912	14	Pièces détachées	Non communiqué		
offre-80475912	15	Version de l'OS	7.0 Nougat		
offre-80475912	16	Débit d'Absorption Spécifique	0.315		
offre-80475912	17	Bluetooth	5.0		
offre-80475912	18	Taille d'écran (pouces)	5.8		
offre-80475912	19	Resolution de l'ecran	1440 x 2960		
offre-80475912	20	Dimensions	148.9mm x 68.1mm x 8mm		
offre-80475912	21	Résolution de l'écran smartphone	Quad Hd		
offre-80475912	22	Mémoire vive installée	4		
offre-80475912	23	Capacité de la batterie	3000		
offre-80475912	24	Poids	152		
offre-80475912	25	Mémoire intégrée (ROM)	64		
offre-80475912	26	Résolution du capteur numérique en Mpx	12		
offre-80475912	27	Capacité de la mémoire vive	4		
offre-80475912	28	Fréquence CPU	2.3		
offre-80475912	29	Système d'exploitation	Android		
offre-80475912	30	Nombre de coeurs	8		
offre-80475912	31	Batterie	3000		
offre-80475912	32	Capture vidéo	4K		
offre-80475912	33	Nombre de cœurs du processeur	8		
offre-80475912	34	Type du smartphone	Classique		
offre-80475912	35	Résolution du 2e appareil photo	8		
offre-80475912	36	Système d'exploitation mobile	Android		
offre-80475912	37	Emplacement de Carte mémoire	Emplacement de Carte mémoire		
offre-80475912	38	Accéléromètre	Accéléromètre		
offre-80475912	39	Fréquence processeur	2.3		
offre-80475912	40	Résolution vidéo	4K		
offre-80475912	41	Wi-Fi	Wi-Fi		
offre-80475912	42	Autofocus	Autofocus		
offre-80475912	43	Nombre de SIM	1		
offre-80475912	44	Type de carte SIM	NanoSim		
offre-80475912	45	Modèle de smartphone	Galaxy S8		
offre-80475920	1	Couleur	Noir		
offre-80475920	2	Réseau internet	4G+		
offre-80475920	3	Poids	152		
offre-80475920	4	Mémoire vive installée	4		
offre-80475920	5	Résolution de l'appareil photo	12		
offre-80475920	6	Mémoire intégrée (ROM)	64		
offre-80475920	7	Dimensions (h x l x p)	148.9mm x 68.1mm x 8mm		
offre-80475920	8	Flash	LED		
offre-80475920	9	Smartphone	Classique		
offre-80475920	10	Résolution deuxième appareil photo	8		
offre-80475920	11	Taille Maximale pris en charge	256		
offre-80475920	12	Gyroscope	Avec gyroscope		
offre-80475920	13	Résolution du 2e appareil photo	8		
offre-80475920	14	Pièces détachées	Non communiqué		
offre-80475920	15	Version de l'OS	7.0 Nougat		
offre-80475920	16	Débit d'Absorption Spécifique	0.315		
offre-80475920	17	Bluetooth	5.0		
offre-80475920	18	Taille d'écran (pouces)	5.8		
offre-80475920	19	Resolution de l'ecran	1440 x 2960		
offre-80475920	20	Dimensions	148.9mm x 68.1mm x 8mm		
offre-80475920	21	Résolution de l'écran smartphone	Quad HD		
offre-80475920	22	Qualité de verre d'écran	Corning Gorilla Glass 5		
offre-80475920	23	Modèle de smartphone	Galaxy S8		
offre-80475920	24	Capacité de la batterie	3000		
offre-80475920	25	Type de Flash	LED		
offre-80475920	26	Poids	152		
offre-80475920	27	Type du smartphone	Classique		
offre-80475920	28	Résolution du capteur numérique en Mpx	12		
offre-80475920	29	Capacité de la mémoire vive	4		
offre-80475920	30	Fréquence CPU	2.3		
offre-80475920	31	Système d'exploitation	Android		
offre-80475920	32	Nombre de coeurs	8		
offre-80475920	33	Batterie	3000		
offre-80475920	34	Capture vidéo	4K		
offre-80475920	35	Nombre de cœurs du processeur	8		
offre-80475920	36	Mémoire intégrée (ROM)	64		
offre-80475920	37	Système d'exploitation mobile	Android		
offre-80475920	38	Type de carte SIM	NanoSim		
offre-80475920	39	Emplacement de Carte mémoire	Emplacement de Carte mémoire		
offre-80475920	40	NFC	NFC		
offre-80475920	41	Accéléromètre	Accéléromètre		
offre-80475920	42	GPS	GPS		
offre-80475920	43	Fréquence processeur	2.3		
offre-80475920	44	Résolution vidéo	4K		
offre-80475920	45	Wi-Fi	Wi-Fi		
offre-80475920	46	Autofocus	Autofocus		
offre-80475920	47	Carte Mémoire Compatible	Micro SDXC		
offre-80475920	48	Nombre de SIM	1		
offre-80475920	49	Ratio surface d'écran sur boitier (%)	83.6		
offre-74019568	1	Couleur	Or		
offre-74019568	2	Pièces détachées	Non communiqué		
offre-74019568	3	Débit d'Absorption Spécifique	1.29		
offre-74019568	4	Mémoire intégrée (ROM)	64		
offre-74019568	5	Capacité de la batterie	3300		
offre-74019568	6	Smartphone	Tactile		
offre-74019568	7	Résolution deuxième appareil photo	8		
offre-74019568	8	Flash	Double Flash Led		
offre-74019568	9	Taille Maximale pris en charge	256		
offre-74019568	10	Réseau internet	4G+		
offre-74019568	11	Gyroscope	Avec gyroscope		
offre-74019568	12	Bluetooth	5.0		
offre-74019568	13	Poids	195		
offre-74019568	14	Resolution de l'ecran	1440 x 2960		
offre-74019568	15	Version de l'OS	7.1 Nougat		
offre-74019568	16	Dimensions (h x l x p)	162.5mm x 74.8mm x 8.6mm		
offre-74019568	17	Taille d'écran (pouces)	6.3		
offre-74019568	18	Dimensions	162.5mm x 74.8mm x 8.6mm		
offre-74019568	19	Résolution de l'écran smartphone	Quad Hd		
offre-74019568	20	Qualité de verre d'écran	Corning Gorilla Glass 5		
offre-74019568	21	Ratio surface d'écran sur boitier (%)	83.2		
offre-74019568	22	Modèle de smartphone	Galaxy Note 8		
offre-74019568	23	Gamme	Galaxy		
offre-74019568	24	Résolution de l'appareil photo	12		
offre-74019568	25	Mémoire vive installée	6		
offre-74019568	26	Poids	195		
offre-74019568	27	Emplacement de Carte mémoire	Emplacement de Carte mémoire		
offre-74019568	28	Résolution du capteur numérique en Mpx	12		
offre-74019568	29	Capacité de la mémoire vive	6		
offre-74019568	30	Fréquence CPU	2.3		
offre-74019568	31	Système d'exploitation	Android		
offre-74019568	32	Nombre de coeurs	8		
offre-74019568	33	Capture vidéo	4K		
offre-74019568	34	Nombre de cœurs du processeur	8		
offre-74019568	35	Mémoire intégrée (ROM)	64		
offre-74019568	36	Système d'exploitation mobile	Android		
offre-74019568	37	Accéléromètre	Accéléromètre		
offre-74019568	38	Type de Flash	Double Flash Led		
offre-74019568	39	Etanchéité	Etanche		
offre-74019568	40	Fréquence processeur	2.3		
offre-74019568	41	Résolution vidéo	4K		
offre-74019568	42	Wi-Fi	Wi-Fi		
offre-74019568	43	Autofocus	Autofocus		
offre-74019568	44	Nombre de SIM	1		
offre-74019568	45	Type de carte SIM	NanoSim		
offre-74019568	46	Type du smartphone	Tactile		
offre-74019568	47	Résolution du 2e appareil photo	8		
offre-74019568	48	NFC	Nfc		
offre-74019568	49	Spécifications appareil photo principal	Zoom optique + double stabilisateur optique; Double capture; Mise au point en direct; Grands pixels; Objectif lumineux; Auto focus intelligent; Mode aliment; Mode pro		
offre-69068806	1	Couleur	Noir		
offre-69068806	2	Réseau internet	4G+		
offre-69068806	3	Flash	LED		
offre-69068806	4	Type de Flash	LED		
offre-69068806	5	GPS	GPS		
offre-69068806	6	Autofocus	Autofocus		
offre-69068806	7	NFC	NFC		
offre-69068806	8	Système d'exploitation	Android		
offre-69068806	9	Système d'exploitation mobile	Android		
offre-69068806	10	Version de l'OS	7.1 Nougat		
offre-69068806	11	Débit d'Absorption Spécifique	0.23		
offre-69068806	12	Accéléromètre	Accéléromètre		
offre-69068806	13	Smartphone	Classique		
offre-69068806	14	Type du smartphone	Classique		
offre-69068806	15	Résolution de l'écran smartphone	Quad HD		
offre-69068806	16	Resolution de l'ecran	1440 x 2880		
offre-69068806	17	Résolution du capteur numérique en Mpx	13		
offre-69068806	18	Résolution de l'appareil photo	13		
offre-69068806	19	Résolution deuxième appareil photo	5		
offre-69068806	20	Résolution du 2e appareil photo	5		
offre-69068806	21	Capture vidéo	4K		
offre-69068806	22	Résolution vidéo	4K		
offre-69068806	23	Dimensions (h x l x p)	148.9mm x 71mm x 7.9mm		
offre-69068806	24	Dimensions	148.9mm x 71mm x 7.9mm		
offre-69068806	25	Largeur	71		
offre-69068806	26	Poids	163		
offre-69068806	27	Poids	163		
offre-69068806	28	Capacité de la batterie	3300		
offre-69068806	29	Fréquence processeur	2.35		
offre-69068806	30	Fréquence CPU	2.35		
offre-69068806	31	Nombre de cœurs du processeur	4		
offre-69068806	32	Nombre de coeurs	4		
offre-69068806	33	Capacité de la mémoire vive	4		
offre-69068806	34	Mémoire vive installée	4		
offre-69068806	35	Mémoire intégrée (ROM)	32		
offre-69068806	36	Mémoire intégrée (ROM)	32		
offre-69068806	37	Carte Mémoire Compatible	Micro SD		
offre-69068806	38	Emplacement de Carte mémoire	Emplacement de Carte mémoire		
offre-69068806	39	Wi-Fi	Wi-Fi		
offre-69068806	40	Bluetooth	4.2 Low Energy (LE)		
offre-69068806	41	Version Bluetooth	4.2 Low Energy (LE)		
offre-69068806	42	Qualité de verre d'écran	Corning Gorilla Glass 3		
offre-69068806	43	Taille d'écran (pouces)	5.7		
offre-69068806	44	Pièces détachées	Non communiqué		
offre-69068806	45	Gyroscope	Avec gyroscope		
offre-69068806	46	Nombre de SIM	1		
offre-69068806	47	Type de carte SIM	NanoSim		
offre-72092192	1	Couleur	Noir		
offre-72092192	2	Modèle de smartphone	iPhone X		
offre-72092192	3	Réseau internet	4G+		
offre-72092192	4	Type de Flash	LED		
offre-72092192	5	Flash	LED		
offre-72092192	6	GPS	GPS		
offre-72092192	7	Autofocus	Autofocus		
offre-72092192	8	NFC	NFC		
offre-72092192	9	Système d'exploitation mobile	IOS		
offre-72092192	10	Système d'exploitation	iOS		
offre-72092192	11	Version de l'OS	iOS 11		
offre-72092192	12	Débit d'Absorption Spécifique	0.98		
offre-72092192	13	Accéléromètre	Accéléromètre		
offre-72092192	14	Smartphone	Tactile		
offre-72092192	15	Type du smartphone	Tactile		
offre-72092192	16	Résolution de l'écran smartphone	Full HD		
offre-72092192	17	Resolution de l'ecran	1125 x 2436		
offre-72092192	18	Résolution du capteur numérique en Mpx	12		
offre-72092192	19	Résolution de l'appareil photo	12		
offre-72092192	20	Résolution deuxième appareil photo	7		
offre-72092192	21	Résolution du 2e appareil photo	7		
offre-72092192	22	Capture vidéo	4K		
offre-72092192	23	Résolution vidéo	4K		
offre-72092192	24	Dimensions	143mm x 70mm x 7.7mm		
offre-72092192	25	Hauteur	143		
offre-72092192	26	Largeur	70		
offre-72092192	27	Dimensions (h x l x p)	143mm x 70mm x 7.7mm		
offre-72092192	28	Poids	174		
offre-72092192	29	Poids	174		
offre-72092192	30	Capacité de la batterie	2716		
offre-72092192	31	Nombre de coeurs	6		
offre-72092192	32	Nombre de cœurs du processeur	6		
offre-72092192	33	Capacité de la mémoire vive	3		
offre-72092192	34	Mémoire vive installée	3		
offre-72092192	35	Mémoire intégrée (ROM)	64		
offre-72092192	36	Mémoire intégrée (ROM)	64		
offre-72092192	37	Emplacement de Carte mémoire	Sans emplacement de Carte mémoire		
offre-72092192	38	Wi-Fi	Wi-Fi		
offre-72092192	39	Norme Wi-Fi	IEEE 802.11ac		
offre-72092192	40	Bluetooth	5.0		
offre-72092192	41	Ratio surface d'écran sur boitier (%)	83		
offre-72092192	42	Taille d'écran (pouces)	5.8		
offre-72092192	43	Pièces détachées	Non communiqué		
offre-72092192	44	Gyroscope	Avec gyroscope		
offre-72092192	45	Nombre de SIM	1		
offre-72092192	46	Type de carte SIM	NanoSim		
offre-78959310	1	Couleur	Noir		
offre-78959310	2	Gamme	ZenFone		
offre-78959310	3	Modèle de smartphone	ZenFone 5		
offre-78959310	4	Réseau internet	4G+		
offre-78959310	5	Type de Flash	LED		
offre-78959310	6	Flash	LED		
offre-78959310	7	GPS	GPS		
offre-78959310	8	Autofocus	Autofocus		
offre-78959310	9	NFC	NFC		
offre-78959310	10	Système d'exploitation	Android		
offre-78959310	11	Système d'exploitation mobile	Android		
offre-78959310	12	Version de l'OS	8.0 Oréo		
offre-78959310	13	Débit d'Absorption Spécifique	1.2		
offre-78959310	14	Accéléromètre	Accéléromètre		
offre-78959310	15	Type du smartphone	Tactile		
offre-78959310	16	Smartphone	Tactile		
offre-78959310	17	Spécifications audio	Radio FM; Deux haut-parleurs		
offre-78959310	18	Spécifications appareil photo selfie	Champ de vision à 84°; Ouverture F2.0; GIF animés; 9 filtres		
offre-78959310	19	Spécifications appareil photo principal	Capteur Dual Pixel Sony IMX363; Ouverture F1.8; Champ de vision à 83°; Stabilisation optique; Caméra grand angle 120°		
offre-78959310	20	Résolution de l'écran smartphone	Full HD		
offre-78959310	21	Resolution de l'ecran	1080 x 2246		
offre-78959310	22	Résolution de l'appareil photo	12		
offre-78959310	23	Résolution du capteur numérique en Mpx	12		
offre-78959310	24	Résolution deuxième appareil photo	8		
offre-78959310	25	Résolution du 2e appareil photo	8		
offre-78959310	26	Résolution vidéo	4K		
offre-78959310	27	Capture vidéo	4K		
offre-78959310	28	Poids	155		
offre-78959310	29	Poids	155		
offre-78959310	30	Capacité de la batterie	3300		
offre-78959310	31	Type de processeur smartphone	Qualcomm SDM636 Snapdragon 636		
offre-78959310	32	Fréquence CPU	1.8		
offre-78959310	33	Fréquence processeur	1.8		
offre-78959310	34	Nombre de cœurs du processeur	8		
offre-78959310	35	Nombre de coeurs	8		
offre-78959310	36	Capacité de la mémoire vive	4		
offre-78959310	37	Mémoire vive installée	4		
offre-78959310	38	Mémoire intégrée (ROM)	64		
offre-78959310	39	Mémoire intégrée (ROM)	64		
offre-78959310	40	Carte Mémoire Compatible	Micro SDXC		
offre-78959310	41	Emplacement de Carte mémoire	Emplacement de Carte mémoire		
offre-78959310	42	Wi-Fi	Wi-Fi		
offre-78959310	43	Bluetooth	5.0		
offre-78959310	44	Qualité de verre d'écran	Corning Gorilla Glass 2,5D		
offre-78959310	45	Ratio surface d'écran sur boitier (%)	83.6		
offre-78959310	46	Taille d'écran (pouces)	6.18		
offre-78959310	47	Pièces détachées	Non communiqué		
offre-78959310	48	Gyroscope	Avec gyroscope		
offre-78959310	49	Nombre de SIM	2		
offre-78959310	50	Type de carte SIM	NanoSim		
offre-63014342	1	Ratio surface d'écran sur boitier (%)	69.9		
offre-63014342	2	Résolution de l'écran smartphone	Full HD		
offre-63014342	3	Modèle de smartphone	P9 Lite		
offre-63014342	4	Norme Wi-Fi	IEEE 802.11bgn		
offre-63014342	5	GPS	GPS		
offre-63014342	6	Résolution vidéo	Full HD 1080p		
offre-63014342	7	Capture vidéo	Full HD 1080p		
offre-63014342	8	Accéléromètre	Accéléromètre		
offre-63014342	9	Dimensions (h x l x p)	146mm x 72mm x 7.5mm		
offre-63014342	10	Hauteur	146		
offre-63014342	11	Dimensions	146mm x 72mm x 7.5mm		
offre-63014342	12	Largeur	72		
offre-63014342	13	Gamme	P9		
offre-63014342	14	Couleur	Blanc		
offre-63014342	15	Fréquence CPU	2		
offre-63014342	16	Nombre de cœurs du processeur	8		
offre-63014342	17	Nombre de coeurs	8		
offre-63014342	18	Mémoire vive installée	3		
offre-63014342	19	Capacité de la mémoire vive	3		
offre-63014342	20	Taille Maximale pris en charge	128		
offre-63014342	21	Mémoire intégrée (ROM)	16		
offre-63014342	22	Mémoire intégrée (ROM)	16		
offre-63014342	23	Carte Mémoire Compatible	Micro SDHC		
offre-63014342	24	Emplacement de Carte mémoire	Emplacement de Carte mémoire		
offre-63014342	25	Nombre de SIM	2		
offre-63014342	26	Type de carte SIM	NanoSim		
offre-63014342	27	Taille d'écran (pouces)	5.2		
offre-63014342	28	Wi-Fi	Wi-Fi		
offre-63014342	29	Bluetooth	4.1		
offre-63014342	30	Version Bluetooth	4.1		
offre-63014342	31	Pièces détachées	Non communiqué		
offre-63014342	32	Resolution de l'ecran	1080 x 1920		
offre-63014342	33	Résolution du capteur numérique en Mpx	13		
offre-63014342	34	Résolution de l'appareil photo	13		
offre-63014342	35	Résolution du 2e appareil photo	8		
offre-63014342	36	Résolution deuxième appareil photo	8		
offre-63014342	37	Capacité de la batterie	3000		
offre-63014342	38	Batterie	3000		
offre-63014342	39	Réseau internet	4G		
offre-63014342	40	Type de Flash	Double Flash LED		
offre-63014342	41	Flash	Double Flash LED		
offre-63014342	42	Autofocus	Autofocus		
offre-63014342	43	NFC	NFC		
offre-63014342	44	Système d'exploitation mobile	Android		
offre-63014342	45	Système d'exploitation	Android		
offre-63014342	46	Version de l'OS	6.0 Marshmallow		
offre-63014342	47	Débit d'Absorption Spécifique	1.45		
offre-63014342	48	Type du smartphone	Classique		
offre-63014342	49	Smartphone	Classique		
offre-63014342	50	Poids	147		
offre-63014342	51	Poids	147		
offre-72818522	1	Couleur	Gris		
offre-72818522	2	Resolution de l'ecran	750 x 1334		
offre-72818522	3	Taille d'écran (pouces)	4.7		
offre-72818522	4	Résolution du 2e appareil photo	1.2		
offre-72818522	5	Poids	129		
offre-72818522	6	Débit d'Absorption Spécifique	0.97		
offre-72818522	7	Fréquence CPU	1.4		
offre-72818522	8	Mémoire intégrée (ROM)	32		
offre-72818522	9	Dimensions (h x l x p)	138mm x 67mm x 6.9mm		
offre-72818522	10	Pièces détachées	Aucune		
offre-72818522	11	Capacité de la batterie	1810		
offre-72818522	12	Mémoire vive installée	1		
offre-72818522	13	Smartphone	Tactile		
offre-72818522	14	Flash	Double Flash LED		
offre-72818522	15	Résolution deuxième appareil photo	1.2		
offre-72818522	16	Bluetooth	4.2		
offre-72818522	17	Réseau internet	4G		
offre-72818522	18	Gyroscope	Avec gyroscope		
offre-72818522	19	Dimensions	138mm x 67mm x 6.9mm		
offre-72818522	20	Version de l'OS	iOS 11		
offre-72818522	21	Fréquence processeur	1.4		
offre-72818522	22	Résolution de l'appareil photo	8		
offre-72818522	23	Emplacement de Carte mémoire	Sans emplacement de Carte mémoire		
offre-72818522	24	Poids	129		
offre-72818522	25	Résolution du capteur numérique en Mpx	8		
offre-72818522	26	Nombre de coeurs	2		
offre-72818522	27	Capacité de la mémoire vive	1		
offre-72818522	28	Système d'exploitation	iOS		
offre-72818522	29	Capture vidéo	Full HD 1080p		
offre-72818522	30	Résolution vidéo	Full HD 1080p		
offre-72818522	31	Nombre de cœurs du processeur	2		
offre-72818522	32	NFC	NFC		
offre-72818522	33	Type du smartphone	Tactile		
offre-72818522	34	Accéléromètre	Accéléromètre		
offre-72818522	35	GPS	GPS		
offre-72818522	36	Wi-Fi	Wi-Fi		
offre-72818522	37	Système d'exploitation mobile	IOS		
offre-72818522	38	Autofocus	Autofocus		
offre-72818522	39	Mémoire intégrée (ROM)	32		
offre-72818522	40	Nombre de SIM	1		
offre-72818522	41	Type de carte SIM	NanoSim		
offre-72818522	42	Type de Flash	Double Flash LED		
offre-72818522	43	Résolution de l'écran smartphone	HD		
offre-75122508	1	Couleur	Orchidée		
offre-75122508	2	Pièces détachées	Non communiqué		
offre-75122508	3	Poids	172		
offre-75122508	4	Mémoire vive installée	4		
offre-75122508	5	Débit d'Absorption Spécifique	0.24		
offre-75122508	6	Mémoire intégrée (ROM)	32		
offre-75122508	7	Taille d'écran (pouces)	5.6		
offre-75122508	8	Flash	LED		
offre-75122508	9	Smartphone	Tactile		
offre-75122508	10	Taille Maximale pris en charge	256		
offre-75122508	11	Réseau internet	4G+		
offre-75122508	12	Gyroscope	Avec gyroscope		
offre-75122508	13	Résolution du 2e appareil photo	16		
offre-75122508	14	Résolution de l'appareil photo	16		
offre-75122508	15	Résolution deuxième appareil photo	16		
offre-75122508	16	Bluetooth	5.0		
offre-75122508	17	Version de l'OS	7.1 Nougat		
offre-75122508	18	Résolution de l'écran smartphone	Full HD		
offre-75122508	19	Qualité de verre d'écran	Corning Gorilla Glass		
offre-75122508	20	Gamme	Galaxy		
offre-75122508	21	Spécifications appareil photo principal	Autofocus; Contrôle vocal; Stabilisation vidéo; HDR; Lancement rapide		
offre-75122508	22	Resolution de l'ecran	1080 x 2220		
offre-75122508	23	Ratio surface d'écran sur boitier (%)	75.6		
offre-75122508	24	Spécifications appareil photo selfie	Contrôle par mouvement; Contrôle vocal; Flash; HDR; Mise au point en direct; Touche flottante; Autocollants		
offre-75122508	25	Capacité de la batterie	3000		
offre-75122508	26	Type du smartphone	Tactile		
offre-75122508	27	Poids	172		
offre-75122508	28	Système d'exploitation mobile	Android		
offre-75122508	29	Capacité de la mémoire vive	4		
offre-75122508	30	Fréquence CPU	2.2		
offre-75122508	31	Résolution du capteur numérique en Mpx	16		
offre-75122508	32	Système d'exploitation	Android		
offre-75122508	33	Nombre de coeurs	8		
offre-75122508	34	Batterie	3000		
offre-75122508	35	Capture vidéo	Full HD 1080p		
offre-75122508	36	Résolution vidéo	Full HD 1080p		
offre-75122508	37	Nombre de cœurs du processeur	8		
offre-75122508	38	Emplacement de Carte mémoire	Emplacement de Carte mémoire		
offre-75122508	39	Type de Flash	LED		
offre-75122508	40	NFC	NFC		
offre-75122508	41	Accéléromètre	Accéléromètre		
offre-75122508	42	GPS	GPS		
offre-75122508	43	Wi-Fi	Wi-Fi		
offre-75122508	44	Autofocus	Autofocus		
offre-75122508	45	Carte Mémoire Compatible	Micro SDHC		
offre-75122508	46	Double sim	NanoSim		
offre-75122508	47	Mémoire intégrée (ROM)	32		
offre-75122508	48	Nombre de SIM	2		
offre-75122508	49	Type de carte SIM	NanoSim		
offre-75122508	50	Modèle de smartphone	Galaxy A8		
offre-74326078	1	Couleur	Bleu		
offre-74326078	2	Réseau internet	4G+		
offre-74326078	3	Poids	152		
offre-74326078	4	Mémoire vive installée	4		
offre-74326078	5	Résolution de l'appareil photo	12		
offre-74326078	6	Mémoire intégrée (ROM)	64		
offre-74326078	7	Dimensions (h x l x p)	148.9mm x 68.1mm x 8mm		
offre-74326078	8	Flash	LED		
offre-74326078	9	Smartphone	Classique		
offre-74326078	10	Résolution deuxième appareil photo	8		
offre-74326078	11	Taille Maximale pris en charge	256		
offre-74326078	12	Gyroscope	Avec gyroscope		
offre-74326078	13	Résolution du 2e appareil photo	8		
offre-74326078	14	Pièces détachées	Non communiqué		
offre-74326078	15	Version de l'OS	7.0 Nougat		
offre-74326078	16	Débit d'Absorption Spécifique	0.315		
offre-74326078	17	Bluetooth	5.0		
offre-74326078	18	Taille d'écran (pouces)	5.8		
offre-74326078	19	Resolution de l'ecran	1440 x 2960		
offre-74326078	20	Dimensions	148.9mm x 68.1mm x 8mm		
offre-74326078	21	Résolution de l'écran smartphone	Quad HD		
offre-74326078	22	Qualité de verre d'écran	Corning Gorilla Glass 5		
offre-74326078	23	Modèle de smartphone	Galaxy S8		
offre-74326078	24	Capacité de la batterie	3000		
offre-74326078	25	Type de Flash	LED		
offre-74326078	26	Poids	152		
offre-74326078	27	Type du smartphone	Classique		
offre-74326078	28	Résolution du capteur numérique en Mpx	12		
offre-74326078	29	Capacité de la mémoire vive	4		
offre-74326078	30	Fréquence CPU	2.3		
offre-74326078	31	Système d'exploitation	Android		
offre-74326078	32	Nombre de coeurs	8		
offre-74326078	33	Batterie	3000		
offre-74326078	34	Capture vidéo	4K		
offre-74326078	35	Nombre de cœurs du processeur	8		
offre-74326078	36	Mémoire intégrée (ROM)	64		
offre-74326078	37	Système d'exploitation mobile	Android		
offre-74326078	38	Type de carte SIM	NanoSim		
offre-74326078	39	Emplacement de Carte mémoire	Emplacement de Carte mémoire		
offre-74326078	40	NFC	NFC		
offre-74326078	41	Accéléromètre	Accéléromètre		
offre-74326078	42	GPS	GPS		
offre-74326078	43	Fréquence processeur	2.3		
offre-74326078	44	Résolution vidéo	4K		
offre-74326078	45	Wi-Fi	Wi-Fi		
offre-74326078	46	Autofocus	Autofocus		
offre-74326078	47	Carte Mémoire Compatible	Micro SDXC		
offre-74326078	48	Nombre de SIM	1		
offre-74326078	49	Ratio surface d'écran sur boitier (%)	83.6		
offre-67355288	1	Couleur	Noir		
offre-67355288	2	Fréquence CPU	1.9		
offre-67355288	3	Fréquence processeur	1.9		
offre-67355288	4	Nombre de cœurs du processeur	8		
offre-67355288	5	Nombre de coeurs	8		
offre-67355288	6	Capacité de la mémoire vive (Go)	3		
offre-67355288	7	Mémoire vive installée (Go)	3		
offre-67355288	8	Taille Maximale pris en charge	256		
offre-67355288	9	Mémoire intégrée (ROM)	32		
offre-67355288	10	Mémoire intégrée (ROM)	32		
offre-67355288	11	Carte Mémoire Compatible	Micro SD		
offre-67355288	12	Emplacement de Carte mémoire	Emplacement de Carte mémoire		
offre-67355288	13	Nombre de SIM	1		
offre-67355288	14	Type de carte SIM	NanoSim		
offre-67355288	15	Qualité de verre d'écran	Corning Gorilla Glass 4		
offre-67355288	16	Ecran tactile	Ecran tactile		
offre-67355288	17	Taille d'écran (pouces) (pouces)	5.2		
offre-67355288	18	Wi-Fi	Wi-Fi		
offre-67355288	19	Norme Wi-Fi	IEEE 802.11abgn		
offre-67355288	20	Version Bluetooth	4.2 Low Energy (LE)		
offre-67355288	21	Bluetooth	4.2 Low Energy (LE)		
offre-67355288	22	Pièces détachées	Non communiqué		
offre-67355288	23	Gyroscope	Avec gyroscope		
offre-67355288	24	Résolution de l'écran smartphone	Full HD		
offre-67355288	25	Resolution de l'ecran	1080 x 1920		
